date,year,day_number,ID_NR,sex,age_class,age_for_analyses,s_length,mass,ID_mat,merking_mat,age_mat_field,age_mat_class,age_mat,s_length_mat,girth_mat,mass_mat,condition_mat,litter_size,litter_index
2021-05-02T00:00:00Z,2021,122,26395,m,c,0,88,18,23939,r,18,ad,17,204,122,190,3,2,23939_122_2021
2021-05-02T00:00:00Z,2021,122,26396,m,c,0,90,15,23939,r,18,ad,17,204,122,190,3,2,23939_122_2021
2022-03-31T00:00:00Z,2022,90,26397,f,c,0,76,11.25,26255,r,7,ad,7,192,105,140,2,2,26255_90_2022
2022-03-31T00:00:00Z,2022,90,26398,f,c,0,76,11.25,26255,r,7,ad,7,192,105,140,2,2,26255_90_2022
2022-04-01T00:00:00Z,2022,91,26400,f,c,0,65,7.5,26310,r,11,ad,7,180,114,144,2,2,26310_91_2022
2022-04-01T00:00:00Z,2022,91,26401,f,c,0,64,7.5,26310,r,11,ad,7,180,114,144,2,2,26310_91_2022
2022-04-07T00:00:00Z,2022,97,26409,f,c,0,70,8.5,26408,n,7,ad,7,182,105,116,2,2,26408_97_2022
2022-04-07T00:00:00Z,2022,97,26410,f,c,0,70,8.5,26408,n,7,ad,7,182,105,116,2,2,26408_97_2022
2022-04-10T00:00:00Z,2022,100,26415,m,c,0,83,14.75,26240,r,9,ad,7,213,117,178,2,2,26240_100_2022
2022-04-10T00:00:00Z,2022,100,26416,m,c,0,81,14.5,26240,r,9,ad,7,213,117,178,2,2,26240_100_2022
2022-04-10T00:00:00Z,2022,100,26417,m,c,0,89,17.75,23689,r,17,ad,20,205,116,161,2,1,23689_100_2022
2022-04-10T00:00:00Z,2022,100,26418,m,c,0,94,20.25,23882,r,25,ad,18,198,120,193,3,1,23882_100_2022
2022-04-12T00:00:00Z,2022,102,26419,f,c,0,95,21,23992,r,16,ad,17,200,124,172,2,1,23992_102_2022
2023-03-30T00:00:00Z,2023,89,26421,f,c,0,87,15.5,23937,r,20,ad,18,213,113,175,2,1,23937_89_2023
2023-04-07T00:00:00Z,2023,97,26422,m,c,0,85,18.75,26281,r,10,ad,7,180,115,158,2,1,26281_97_2023
2023-04-09T00:00:00Z,2023,99,26428,f,c,0,73,10,23956,r,14,ad,18,191,115,157,2,2,23956_99_2023
2023-04-09T00:00:00Z,2023,99,26429,f,c,0,68,8,23956,r,14,ad,18,191,115,157,2,2,23956_99_2023
2023-04-13T00:00:00Z,2023,103,26433,m,c,0,82,14,23980,r,16,ad,17,196,116,160,2,1,23980_103_2023
2024-03-26T00:00:00Z,2024,86,26440,f,c,0,83,17.75,26052,r,12,ad,13,200,122,186,2,1,26052_86_2024
2024-04-07T00:00:00Z,2024,98,26445,f,c,0,75,9.75,23882,r,22,ad,20,200,124,157,1,2,23882_98_2024
2024-04-07T00:00:00Z,2024,98,26446,f,c,0,77,10.5,23882,r,22,ad,20,200,124,157,1,2,23882_98_2024
2024-04-13T00:00:00Z,2024,104,26453,m,c,0,82,15.25,23840,r,18,ad,18,196,108,151,2,2,23840_104_2024
2024-04-13T00:00:00Z,2024,104,26454,f,c,0,81,14.25,23840,r,18,ad,18,196,108,151,2,2,23840_104_2024
2024-04-13T00:00:00Z,2024,104,26456,m,c,0,78,12.25,26455,n,18,ad,18,190,105,128,1,2,26455_104_2024
2024-04-13T00:00:00Z,2024,104,26457,m,c,0,78,11.5,26455,n,18,ad,18,190,105,128,1,2,26455_104_2024
2024-04-13T00:00:00Z,2024,104,26458,m,c,0,82,14,26214,r,11,ad,11,192,110,139,1,2,26214_104_2024
2024-04-13T00:00:00Z,2024,104,26459,m,c,0,81,13.5,26214,r,11,ad,11,192,110,139,1,2,26214_104_2024
2024-04-17T00:00:00Z,2024,108,26460,m,c,0,71,9.5,26131,r,22,ad,18,193,127,174,2,3,26131_108_2024
2024-04-17T00:00:00Z,2024,108,26461,f,c,0,60,5,26131,r,22,ad,18,193,127,174,2,3,26131_108_2024
2024-04-17T00:00:00Z,2024,108,26462,f,c,0,76,10.75,26131,r,22,ad,18,193,127,174,2,3,26131_108_2024
2025-04-06T00:00:00Z,2025,96,26463,f,c,0,78,11.75,26308,r,9,ad,8,195,103,128,2,2,26308_96_2025
2025-04-06T00:00:00Z,2025,96,26464,m,c,0,81,12.25,26308,r,9,ad,8,195,103,128,2,2,26308_96_2025
2025-04-21T00:00:00Z,2025,111,26472,f,c,0,77,17.25,26102,r,22,ad,18,188,116,174,2,2,26102_111_2025
2025-04-21T00:00:00Z,2025,111,26473,m,c,0,82,20.75,26102,r,22,ad,18,188,116,174,2,2,26102_111_2025
2025-04-26T00:00:00Z,2025,116,26474,m,c,0,99,24,26240,r,13,ad,10,214,114,207,2,1,26240_116_2025
2025-04-27T00:00:00Z,2025,117,26475,m,c,0,73,12,26171,r,25,ad,20,198,117,168,2,1,26171_117_2025
1997-04-09T00:00:00Z,1997,99,231075,f,c,0,NA,3.6,23106,n,7,ad,7,207,112,NA,2,3,23106_99_1997
